Image,m1,sig1,m2,sig2,Erreur Markov (%),Erreur Indépendant (%),m1_MC,m2_MC,m1_GM,m2_GM
alfa2.bmp,0,1,3,2,0.2156982421875,0.21380615234375,0.1670730735607109,-0.7347621958916751,0.1716599600021911,-0.6657599558333345
veau2.bmp,0,1,3,2,0.102264404296875,0.116546630859375,0.09747850524701167,-1.3033982466548373,0.0839683674559962,-1.0300718088546974
zebre2.bmp,0,1,3,2,0.14361572265625,0.1531982421875,-0.10494358389401609,1.1091606749228748,-0.09279918971329415,0.8704721068573291
alfa2.bmp,1,1,1,5,0.3497314453125,0.0255889892578125,0.0035024827143170425,1.0405697113586077,0.09623116673483273,1.5696743382777143
veau2.bmp,1,1,1,5,0.21533203125,0.2154998779296875,5.104957327880229e-08,0.991051655325584,1.234949032009924e-08,0.9930430466336593
zebre2.bmp,1,1,1,5,0.257110595703125,0.2481842041015625,1.0039506154762,8.862319817343306e-07,1.0258941390249936,0.0002476306772364855
alfa2.bmp,0,1,1,1,0.218780517578125,0.2140045166015625,0.16162718213271837,-0.7067955375400401,0.1677907664043155,-0.6390186697548971
veau2.bmp,0,1,1,1,0.0987548828125,0.122833251953125,-1.3168308380273033,0.10042640116828105,-0.8485898475026808,0.07480070383793569
zebre2.bmp,0,1,1,1,0.1453094482421875,0.1616668701171875,-1.038444622563206,0.10628652129635087,-0.6249952711781581,0.08087381682989102
